Fecha;Hora;Airpressure;AirTemp;BatteryVolt;CurrDir;CurrSpeed;GlobalRadia;hm0;hm0a;hm0b;hmax;latitude;Latitude;longitude;Longitude;mdir;mdira;mdirb;tp;WaterTemp;WindDir;WindGust;WindSP
20/12/2018;2:00:00;1021,68;11,611;12,5;82,617;43,945;0;2,422;1,797;1,641;3,281;43,468;43,468;-2,885;-2,885;309,375;309,375;307,969;12,781;14,242;192,656;9,18;6,836
20/12/2018;3:00:00;1022,168;11,875;12,5;81,211;44,531;0;2,344;1,797;1,563;3,906;43,468;43,468;-2,885;-2,885;309,375;307,969;307,969;13,68;14,242;194,766;9,18;6,641
20/12/2018;4:00:00;1022,168;11,787;12,5;77,695;44,824;0;2,813;2,422;1,484;4,609;43,468;43,468;-2,885;-2,885;309,375;309,375;307,969;13,68;14,242;194,766;9,18;7,031
20/12/2018;5:00:00;1022,168;12,051;12,5;74,18;44,824;0;2,969;2,578;1,563;4,453;43,468;43,468;-2,885;-2,885;309,375;309,375;307,969;13,859;14,242;183,516;9,375;6,445
20/12/2018;6:00:00;1022,656;12,49;12,5;78,75;46,875;0;2,578;2,031;1,563;3,828;43,468;43,468;-2,885;-2,885;307,969;306,563;306,563;13,5;14,242;187,031;9,961;7,031
20/12/2018;7:00:00;1023,145;12,314;12,5;79,453;46,875;0;3,359;3,047;1,563;4,844;43,468;43,468;-2,885;-2,885;307,969;307,969;305,156;12,602;14,242;191,953;10,742;8,203
20/12/2018;8:00:00;1023,633;12,314;12,5;85,078;46,582;7,813;3,047;2,656;1,563;4,141;43,468;43,468;-2,885;-2,885;310,781;310,781;307,969;13,859;14,242;198,984;9,18;6,641
20/12/2018;9:00:00;1024,121;12,578;12,5;86,836;44,238;66,406;3,125;2,734;1,563;5,156;43,468;43,468;-2,885;-2,885;309,375;310,781;305,156;13,5;14,242;197,578;9,57;7,031
20/12/2018;10:00:00;1024,609;13,018;12,656;79,453;45,41;140,625;3,359;2,891;1,797;4,531;43,468;43,468;-2,885;-2,885;310,781;310,781;306,563;13,859;14,242;194,063;9,375;7,422
20/12/2018;11:00:00;1025,098;13,896;13,125;78,75;38,086;304,688;3,438;3,047;1,641;5,078;43,468;43,468;-2,885;-2,885;312,188;313,594;306,563;13,68;14,242;197,578;9,375;6,445
20/12/2018;12:00:00;1024,609;14,6;12,969;79,102;36,035;121,094;2,891;2,422;1,719;3,906;43,468;43,468;-2,885;-2,885;312,188;315;306,563;15,027;14,242;194,063;7,227;5,273
20/12/2018;13:00:00;1024,121;14,775;13,125;79,102;35,449;191,406;3,125;2,578;1,719;5,156;43,468;43,468;-2,885;-2,885;313,594;313,594;309,375;14,848;14,242;199,688;7,813;5,469
20/12/2018;14:00:00;1024,121;15,479;13,125;77,695;31,934;218,75;3,047;2,578;1,641;4,766;43,468;43,468;-2,885;-2,885;315;316,406;309,375;14,219;14,242;220,078;4,688;2,93
20/12/2018;15:00:00;1024,121;14,863;12,969;81,211;33,398;85,938;3,047;2,578;1,641;4,844;43,468;43,468;-2,885;-2,885;315;317,813;310,781;15,027;14,242;285,469;3,516;0,977
20/12/2018;16:00:00;1024,121;14,424;12,813;85,43;33,398;27,344;2,969;2,578;1,484;5,625;43,468;43,468;-2,885;-2,885;315;316,406;312,188;15,297;14,242;339,609;3,32;1,563
20/12/2018;17:00:00;1024,609;14,248;12,656;86,836;33,398;0;3,047;2,656;1,563;4,766;43,468;43,468;-2,885;-2,885;310,781;310,781;310,781;14,398;14,242;121,641;4,102;1,172
20/12/2018;18:00:00;1024,609;14,6;12,656;84,023;33,398;0;3,203;2,891;1,484;4,375;43,468;43,468;-2,885;-2,885;315;315;316,406;14,398;14,078;104,063;3,711;0,977
20/12/2018;19:00:00;1025,098;15,215;12,656;86,133;29,883;0;2,422;2,031;1,328;3,281;43,468;43,468;-2,885;-2,885;315;316,406;312,188;14,398;14,078;185,625;11,328;7,617
20/12/2018;20:00:00;1024,609;14,775;12,656;78,047;27,246;0;2,891;2,578;1,406;4,219;43,468;43,468;-2,885;-2,885;315;315;312,188;13,5;14,242;185,625;10,938;8,008
20/12/2018;21:00:00;1024,121;14,951;12,5;74,531;26,367;0;2,656;2,344;1,25;3,984;43,468;43,468;-2,885;-2,885;313,594;313,594;310,781;13,68;14,242;184,922;12,305;8,398
20/12/2018;22:00:00;1024,121;14,775;12,5;66,094;26,367;0;3,438;3,203;1,328;4,688;43,468;43,468;-2,885;-2,885;315;315;313,594;12,781;14,242;191,953;13,281;8,789
20/12/2018;23:00:00;1024,121;15,303;12,5;62,93;24,609;0;2,969;2,578;1,484;4,375;43,469;43,469;-2,885;-2,885;316,406;317,813;313,594;14,039;14,242;184,219;12,891;9,375
21/12/2018;0:00:00;1023,633;14,688;12,5;57,656;18,457;0;3,047;2,656;1,406;4,297;43,469;43,469;-2,885;-2,885;315;315;312,188;12,512;14,242;187,734;11,914;8,398
21/12/2018;1:00:00;1023,633;15,566;12,5;60,469;19,922;0;2,578;2,109;1,563;3,828;43,469;43,469;-2,885;-2,885;316,406;319,219;310,781;12,152;14,242;189,844;13,281;9,375
21/12/2018;2:00:00;1023,145;15,654;12,5;54,141;17,871;0;2,891;2,422;1,719;4,453;43,469;43,469;-2,885;-2,885;313,594;313,594;309,375;14,398;14,242;189,844;15,82;10,938
21/12/2018;3:00:00;1023,145;15,391;12,5;54,844;20,801;0;2,5;2,109;1,406;3,828;43,469;43,469;-2,885;-2,885;317,813;322,031;298,125;13,68;14,242;196,172;16,406;11,914
21/12/2018;4:00:00;1022,656;15,742;12,5;43,594;20,801;0;2,813;2,422;1,563;4,609;43,469;43,469;-2,885;-2,885;315;316,406;305,156;14,219;14,406;186,328;17,383;13,086
21/12/2018;5:00:00;1022,656;15,83;12,5;35,859;22,266;0;2,5;2,031;1,563;3,359;43,469;43,469;-2,885;-2,885;310,781;312,188;302,344;13,68;14,406;187,734;16,992;12,695
21/12/2018;6:00:00;1022,656;15,918;12,344;45;25,488;0;2,813;2,5;1,484;4,453;43,469;43,469;-2,885;-2,885;316,406;317,813;302,344;13,859;14,406;189,141;15,82;11,719
21/12/2018;7:00:00;1023,145;15,918;12,5;56,25;19,336;0;2,578;2,266;1,406;3,75;43,469;43,469;-2,885;-2,885;316,406;316,406;306,563;13,859;14,406;191,25;16,016;11,719
21/12/2018;8:00:00;1023,633;16,182;12,5;56,953;21,387;11,719;2,266;1,875;1,484;3,75;43,469;43,469;-2,885;-2,885;317,813;319,219;305,156;13,859;14,406;190,547;15,82;11,328
21/12/2018;9:00:00;1024,121;16,182;12,5;51,68;18,75;58,594;2,422;2,031;1,484;3,828;43,469;43,469;-2,885;-2,885;315;317,813;303,75;13,859;14,406;183,516;16,992;11,719
21/12/2018;10:00:00;1025,098;16,182;12,813;46,406;17,871;113,281;2,188;1,875;1,25;3,516;43,469;43,469;-2,885;-2,885;315;317,813;300,938;13,68;14,406;182,813;16,406;11,523
21/12/2018;11:00:00;1025,098;16,357;12,813;50,977;14,941;136,719;2,188;1,719;1,406;3,203;43,469;43,469;-2,885;-2,885;315;316,406;307,969;13,141;14,406;185,625;15,625;11,719
21/12/2018;12:00:00;1024,609;16,445;13,125;46,406;12,598;214,844;2,188;1,797;1,406;2,969;43,469;43,469;-2,885;-2,885;310,781;312,188;302,344;13,32;14,406;188,438;14,844;10,156
21/12/2018;13:00:00;1023,633;16,885;13,125;37,969;8,203;187,5;2,422;2,109;1,328;3,594;43,469;43,469;-2,885;-2,885;315;317,813;298,125;12,332;14,406;191,25;16,211;11,133
21/12/2018;14:00:00;1023,633;17,148;12,969;8,438;10,254;128,906;2,344;1,797;1,563;4,141;43,469;43,469;-2,886;-2,886;313,594;319,219;303,75;12,512;14,406;185,625;14,453;10,352
21/12/2018;15:00:00;1024,121;16,973;12,969;1,758;12,305;89,844;2,813;2,422;1,563;3,906;43,469;43,469;-2,886;-2,886;315;315;307,969;10,984;14,406;190,547;14,648;10,742
21/12/2018;16:00:00;1025,098;16,797;12,813;358,945;7,617;23,438;2,578;2,031;1,641;3,594;43,469;43,469;-2,886;-2,886;316,406;317,813;310,781;12,063;14,406;186,328;14,453;10,352
21/12/2018;17:00:00;1026,074;16,797;12,656;6,68;10,547;0;2,734;2,266;1,641;4,219;43,469;43,469;-2,886;-2,886;315;316,406;306,563;10,625;14,406;189,141;12,695;9,57
21/12/2018;18:00:00;1026,563;16,445;12,656;5,273;12,305;0;3,047;2,344;1,953;3,906;43,469;43,469;-2,886;-2,886;315;315;310,781;10,445;14,406;189,141;10,156;7,227
21/12/2018;19:00:00;1027,051;16,182;12,5;23,906;8,789;0;2,5;1,719;1,875;3,906;43,469;43,469;-2,885;-2,885;317,813;320,625;312,188;10,984;14,406;198,281;8,008;5,859
21/12/2018;20:00:00;1027,539;16,27;12,5;29,883;10,254;0;2,734;1,875;2,031;5;43,469;43,469;-2,885;-2,885;315;316,406;312,188;11,613;14,406;225,703;5,859;2,93
21/12/2018;21:00:00;1027,539;16,621;12,5;51,68;9,082;0;2,344;1,406;1,875;4,141;43,469;43,469;-2,885;-2,885;316,406;317,813;313,594;11,793;14,406;194,063;7,617;5,078
21/12/2018;22:00:00;1027,539;16,797;12,5;39,375;7,617;0;2,5;1,797;1,719;3,359;43,469;43,469;-2,885;-2,885;316,406;317,813;315;11,883;14,406;182,813;10,156;5,469
21/12/2018;23:00:00;1027,539;16,621;12,5;0;0;0;2,109;1,406;1,563;3,281;43,469;43,469;-2,886;-2,886;315;316,406;312,188;11,344;14,300;182,109;12,305;8,398
22/12/2018;0:00:00;1027,539;16,27;12,5;336,797;6,445;0;2,344;1,797;1,563;3,516;43,469;43,469;-2,886;-2,886;313,594;316,406;306,563;11,613;14,242;188,438;13,086;8,594
22/12/2018;1:00:00;1027,051;16,27;12,5;355,078;10,547;0;2,344;1,797;1,484;3,672;43,469;43,469;-2,886;-2,886;312,188;315;305,156;12,152;14,242;188,438;13,672;9,375
22/12/2018;2:00:00;1027,051;16,094;12,5;328,711;12,598;0;2,578;2,031;1,641;3,359;43,469;43,469;-2,886;-2,886;309,375;309,375;305,156;11,883;14,242;179,297;13,672;9,961
22/12/2018;3:00:00;1027,539;16,094;12,5;332,578;12,598;0;2,344;1,797;1,563;3,047;43,469;43,469;-2,886;-2,886;312,188;312,188;309,375;11,344;14,242;178,594;12,305;8,789
22/12/2018;4:00:00;1027,539;16,094;12,344;331,172;13,184;0;2,344;1,875;1,484;3,281;43,469;43,469;-2,886;-2,886;310,781;313,594;306,563;10,535;14,242;182,109;11,719;7,422
22/12/2018;5:00:00;1027,051;15,742;12,344;333,281;15,527;0;2,266;1,719;1,484;3,672;43,469;43,469;-2,886;-2,886;312,188;312,188;309,375;11,164;14,242;185,625;12,891;8,789
22/12/2018;6:00:00;1027,539;15,742;12,5;334,336;16,992;0;2,5;2,031;1,563;3,594;43,469;43,469;-2,886;-2,886;316,406;316,406;310,781;11,164;14,242;184,922;12,695;9,18
22/12/2018;7:00:00;1028,516;15,391;12,5;346,641;14,941;0;2,188;1,641;1,406;3,203;43,469;43,469;-2,886;-2,886;317,813;320,625;310,781;10,625;14,242;191,953;11,914;8,398
22/12/2018;8:00:00;1029,004;15,654;12,5;355,078;14,063;11,719;2,109;1,484;1,484;2,656;43,469;43,469;-2,886;-2,886;312,188;310,781;309,375;10,355;14,242;183,516;10,352;7,617
22/12/2018;9:00:00;1029,98;15,742;12,5;8,438;12,891;70,313;2,266;1,641;1,563;3,75;43,469;43,469;-2,886;-2,886;316,406;319,219;310,781;10,445;14,242;184,219;12,109;7,617
22/12/2018;10:00:00;1030,469;15,742;12,656;18,281;7,324;101,563;2,5;1,953;1,641;4,141;43,469;43,469;-2,885;-2,885;316,406;317,813;309,375;11,254;14,242;188,438;10,156;7,227
22/12/2018;11:00:00;1030,957;16,445;13,125;37,969;6,738;300,781;2,5;1,641;1,875;5,078;43,469;43,469;-2,886;-2,886;313,594;317,813;309,375;11,523;14,242;185,625;10,156;6,641
22/12/2018;12:00:00;1030,469;16,357;13,125;45,352;4,688;242,188;2,344;1,641;1,719;3,516;43,469;43,469;-2,886;-2,886;317,813;320,625;310,781;10,984;14,406;177,891;9,57;5,859
22/12/2018;13:00:00;1029,98;16,709;13,125;320,977;2,344;277,344;2,422;1,641;1,797;3,984;43,469;43,469;-2,886;-2,886;315;317,813;309,375;11,613;14,406;180,703;8,008;5,469
22/12/2018;14:00:00;1029,492;16,885;12,969;339,609;1,758;132,813;2,109;1,406;1,641;2,891;43,468;43,468;-2,886;-2,886;317,813;322,031;313,594;11,164;14,406;185,625;7,617;5,664
22/12/2018;15:00:00;1029,98;16,885;12,813;272,461;3,223;82,031;2,344;1,641;1,719;4,375;43,468;43,468;-2,886;-2,886;313,594;317,813;307,969;10,895;14,406;189,141;7,227;4,883
